Choix 1 TD (nom groupe)	Choix 1 TD (id groupe)	Choix 2 TD (nom groupe)	Choix 2 TD (id groupe)	Choix 3 TD (nom groupe)	Choix 3 TD (id groupe)	Choix 4 TD (nom groupe)	Choix 4 TD (id groupe)	Affectation	ch1 no aff	hash
Me15301	522	Me08151	516	Lu13001	504	Ma08151	508	522		0,099505172745863
Me10301	518	Ve10301	533	Je10301	526	Ma08151	508	518		-0,968966752275417
Ma08151	508	Je08151	524	Me18001	825	Me10301	518	508		-0,953103049662783
Ma08151	508	Me15301	522	Me13001	520	Ve15301	886	508		0,992071104420336
Je13001	528	Je15301	529	Je18001	531	Ma08151	508	529		-0,700679655850282
Lu10301	503	Lu08151	502	Me08151	516	Ma08151	508	503		0,984022399870255
Lu10301	503	Lu08151	502	Me08151	516	Ma08151	508	503		0,999109874948195
Ma08151	508	Me15301	522	Je13001	528	Ve10301	533	508		0,849722480900273
Ma08151	508	Me13001	520	Je08151	524	Me15301	522	508		-0,438128898984616
Ma08151	508	Je08151	524	Lu08151	502	Me13001	520	508		-0,955735657332427
Je15301	529	Ve13001	535	Ma08151	508	Je08151	524	529		-0,204465221863714
Lu10301	503	Je08151	524	Ma08151	508	Je18001	531	503		0,749503506433826
Ma08151	508	Ve15301	886	Lu10301	503	Lu08151	502	508		-0,713368783688193
Me15301	522	Lu08151	502	Ma08151	508	Je08151	524	522		0,401818193446502
Lu08151	502	Ma08151	508	Me08151	516	Je18001	531	502		-0,485017774026977
Ma08151	508	Je15301	529	Ve10301	533	Ve13001	535	508		0,438138800491264
Je08151	524	Ve08151	532	Ma08151	508	Je10301	526	524		-0,820623304611718
Ma08151	508	Me10301	518	Me13001	520	Je15301	529	508		-0,607118863430858
Lu10301	503	Je08151	524	Ma08151	508	Je18001	531	503		0,285666797394548
Lu10301	503	Ma08151	508	Je13001	528	Lu13001	504	503		0,208822648764874
Lu15301	505	Me10301	518	Je10301	526	Ma08151	508	505		0,340217586627842
Je18001	531	Ma08151	508	Je08151	524	Me08151	516	531		-0,994611949127377
Je10301	526	Je15301	529	Ma08151	508	Lu08151	502	529		-0,991465623406958
Je10301	526	Je15301	529	Ma08151	508	Lu08151	502	529		-0,852080282837101
Ve10301	533	Je13001	528	Ve08151	532	Ma08151	508	533		-0,132579721974318
Je10301	526	Ma08151	508	Me08151	516	Je15301	529	526		-0,199862946805413
Lu15301	505	Me08151	516	Ma08151	508	Ve15301	886	505		0,450238199115097
Me15301	522	Je18001	531	Je08151	524	Ma08151	508	522		0,628096497215331
Je13001	528	Ve15301	886	Je18001	531	Ma08151	508	886		-0,825530344139023
Je13001	528	Ma08151	508	Ve08151	532	Ve10301	533	532		-0,710036237806551
Lu08151	502	Ma08151	508	Ve13001	535	Me08151	516	502		-0,315416423965533
Ma08151	508	Lu10301	503	Lu08151	502	Me15301	522	508		0,897044275172727
Je10301	526	Ma08151	508	Me08151	516	Je08151	524	526		-0,891016626005557
Ma08151	508	Je13001	528	Je10301	526	Lu18001	507	508		0,991461693085622
Je10301	526	Ma08151	508	Me10301	518	Ve08151	532	526		-0,614342516734979
Ma08151	508	Lu15301	505	Ve08151	532	Ve13001	535	508		0,902574334670096
Lu15301	505	Ma08151	508	Me08151	516	Je08151	524	505		0,978917421522156
Lu15301	505	Ma08151	508	Me08151	516	Je08151	524	505		0,621349722383577
Me08151	516	Ve08151	532	Ve10301	533	Ma08151	508	516		0,983196868221979
Lu08151	502	Je08151	524	Ma08151	508	Ve08151	532	502		-0,538465301115503
Je08151	524	Ve08151	532	Ma08151	508	Je18001	531	524		0,997955213633858
Me10301	518	Je18001	531	Je10301	526	Ma08151	508	531		-0,842648923202597
Me10301	518	Me13001	520	Me08151	516	Ma08151	508	518		0,450093777079619
Lu08151	502	Ma08151	508	Lu18001	507	Je18001	531	502		0,112315582754661
Je10301	526	Je13001	528	Ma08151	508	Je15301	529	526		-0,719606535142284
Ma08151	508	Ve08151	532	Lu18001	507	Ve15301	886	508		-0,972141508971549
Lu10301	503	Me13001	520	Je08151	524	Ma08151	508	503		0,578635076011481
Ma08151	508	Lu08151	502	Ve08151	532	Lu18001	507	508		0,845006396962063
Ve08151	532	Ma08151	508	Lu13001	504	Lu15301	505	532		0,603958488547957
Lu10301	503	Ma08151	508	Ve08151	532	Ve13001	535	503		-0,815689878249743
Je15301	529	Me10301	518	Ma08151	508	Me08151	516	529		-0,357176279711909
Lu10301	503	Ma08151	508	Ve08151	532	Me08151	516	503		0,226101588156715
Lu08151	502	Lu13001	504	Ma08151	508	Je10301	526	502		-0,968907112776996
Me08151	516	Me13001	520	Ma08151	508	Ve13001	535	516		-0,799710490595579
Ma08151	508	Me08151	516	Lu08151	502	Me10301	518	508		0,992055943297613
Ma08151	508	Me08151	516	Ve08151	532	Ve10301	533	508		-0,85657090888928
Me13001	520	Je13001	528	Ve08151	532	Ma08151	508	520		-0,984742687571436
Me15301	522	Ma08151	508	Lu08151	502	Lu13001	504	522		0,743675036901882
Ma08151	508	Je08151	524	Lu08151	502	Lu10301	503	508		0,681767699786873
Ma08151	508	Je10301	526	Je13001	528	Lu18001	507	508		-0,182427584682791
Ma08151	508	Je10301	526	Je13001	528	Lu18001	507	508		0,077311304996686
Je08151	524	Ve08151	532	Ma08151	508	Je18001	531	524		-0,298607981394703
Me13001	520	Lu08151	502	Ma08151	508	Lu15301	505	502		0,725600090752766
Je10301	526	Je15301	529	Ma08151	508	Lu08151	502	529		-0,835291781216785
Lu13001	504	Me10301	518	Je13001	528	Ma08151	508	504		-0,116953966305482
Ma08151	508	Me10301	518	Je08151	524	Lu08151	502	508		-0,865661965312284
Je10301	526	Lu08151	502	Ma08151	508	Ve10301	533	502		-0,365401678443816
Ve13001	535	Ve08151	532	Ve10301	533	Ma08151	508	535		0,963199714685491
Lu10301	503	Ma08151	508	Me08151	516	Me10301	518	503		0,999938470257659
Je08151	524	Je13001	528	Ve08151	532	Ma08151	508	524		0,217264672398714
Ve08151	532	Lu13001	504	Ma08151	508	Me13001	520	532		-0,353513560070994
Lu08151	502	Ma08151	508	Me08151	516	Je08151	524	502		-0,557176888850313
Ma08151	508	Me08151	516	Me15301	522	Lu08151	502	508		0,434035596917098
Me08151	516	Me10301	518	Ma08151	508	Me13001	520	516		-0,226130951780957
Je18001	531	Lu08151	502	Me15301	522	Ma08151	508	531		0,722715873100704
Ve13001	535	Ma08151	508	Me10301	518	Me15301	522	535		0,700701162804957
Lu10301	503	Lu08151	502	Ma08151	508	Je10301	526	503		-0,685060372101245
Me13001	520	Lu15301	505	Je15301	529	Ma08151	508	520		0,147896538595396
Lu13001	504	Lu15301	505	Ma08151	508	Je08151	524	504		-0,958276663601048
Ma08151	508	Lu08151	502	Me10301	518	Je15301	529	508		0,160878629488354
Lu10301	503	Lu13001	504	Ma08151	508	Ve08151	532	503		0,203963567222265
Me10301	518	Me08151	516	Ma08151	508	Lu13001	504	516		0,687918088368917
Me08151	516	Ve10301	533	Ma08151	508	Ve08151	532	516		-0,999977149281494
Lu08151	502	Ma08151	508	Je10301	526	Je15301	529	502		0,818139444016059
Ve10301	533	Ma08151	508	Ve15301	886	Je18001	531	531		-0,165113049232983
Je15301	529	Je18001	531	Ve08151	532	Ma08151	508	529		-0,722570018124127
Je15301	529	Je18001	531	Ve08151	532	Ma08151	508	529		0,990314750740886
Lu15301	505	Ma08151	508	Me15301	522	Me18001	825	505		-0,889011512084117
Je10301	526	Lu10301	503	Ma08151	508	Lu08151	502	526		0,924225140619363
Je15301	529	Ve10301	533	Ve08151	532	Ma08151	508	529		0,195852018686377
Je15301	529	Me08151	516	Ma08151	508	Ve08151	532	529		0,898979191303022
Me13001	520	Je10301	526	Ma08151	508	Je08151	524	520		0,694597286019596
Ma08151	508	Lu08151	502	Lu18001	507	Me18001	825	508		-0,960861116085815
Ve10301	533	Je08151	524	Ve08151	532	Ma08151	508	524		-0,182664687454098
Lu15301	505	Me10301	518	Ma08151	508	Ve08151	532	505		0,691190490727205
Ve13001	535	Ma08151	508	Lu10301	503	Lu13001	504	535		-0,962020807714298
Ve15301	886	Je08151	524	Lu15301	505	Ma08151	508	886		0,973128247090263
Ma08151	508	Je08151	524	Me10301	518	Lu15301	505	508		0,893192287033237
Ma08151	508	Ve08151	532	Me13001	520	Je08151	524	508		0,357148123608447
Me15301	522	Lu15301	505	Je10301	526	Ma08151	508	522		-0,823083508225844
Je08151	524	Me15301	522	Me18001	825	Ma08151	508	524		-0,125889474627899
Je10301	526	Je08151	524	Je15301	529	Ma08151	508	524		-0,634959410014995
Je10301	526	Ma08151	508	Ve08151	532	Je08151	524	526		-0,665243448886546
Lu13001	504	Ma08151	508	Me18001	825	Je15301	529	504		-0,76384035092936
Ma08151	508	Me08151	516	Je08151	524	Lu10301	503	508		0,971073587705929
Je13001	528	Je10301	526	Ve13001	535	Ma08151	508	535		-0,315130353785099
Ma08151	508	Me08151	516	Ve10301	533	Ve13001	535	508		0,134605693986896
Me18001	825	Lu10301	503	Ma08151	508	Me15301	522	825		0,888887255585435
Je10301	526	Ma08151	508	Ve08151	532	Ve10301	533	526		0,99869889362011
Me10301	518	Ve10301	533	Me18001	825	Ma08151	508	825		-0,867838024179966
Ma08151	508	Me10301	518	Me13001	520	Je08151	524	508		-0,042121085536564
Me08151	516	Me10301	518	Me13001	520	Ma08151	508	516		-0,981592304998078
Ma08151	508	Je08151	524	Ve08151	532	Me08151	516	508		-0,951804619962455
Me10301	518	Ve08151	532	Je10301	526	Ma08151	508	532		0,728825742298482
Ve08151	532	Me08151	516	Ma08151	508	Lu18001	507	532		-0,143371176660227
Me18001	825	Me15301	522	Ma08151	508	Lu15301	505	825		-0,863522364187605
Me18001	825	Me15301	522	Ma08151	508	Lu15301	505	825		-0,805154291412327
Me18001	825	Me15301	522	Ma08151	508	Lu15301	505	825		0,281464428787641
Je08151	524	Lu18001	507	Je18001	531	Ve13001	535	524		-0,766893536376391
Me10301	518	Lu18001	507	Me08151	516	Me18001	825	518		0,995909042898093
Me08151	516	Me15301	522	Me18001	825	Lu18001	507	516		-0,856602018074003
Me08151	516	Lu10301	503	Ve08151	532	Lu18001	507	516		-0,511948549313016
Je08151	524	Lu18001	507	Je18001	531	Lu08151	502	524		0,112555208427137
Me13001	520	Lu15301	505	Lu18001	507	Ve10301	533	520		0,976144966028597
Lu15301	505	Je10301	526	Lu18001	507	Me15301	522	505		0,9431718787711
Lu10301	503	Lu08151	502	Lu15301	505	Lu18001	507	503		-0,348923087491605
Lu13001	504	Lu15301	505	Lu10301	503	Lu18001	507	504		-0,496923706034386
Je08151	524	Lu18001	507	Ve13001	535	Ve15301	886	524		-0,658767534355886
Lu15301	505	Lu18001	507	Me18001	825	Ve10301	533	505		-0,68498646504159
Me10301	518	Lu13001	504	Lu18001	507	Je18001	531	504		-0,992052150763265
Me13001	520	Me18001	825	Lu18001	507	Je18001	531	825		0,315559448309378
Me15301	522	Lu18001	507	Lu15301	505	Lu13001	504	522		0,077130978944888
Je13001	528	Ve10301	533	Ve08151	532	Lu18001	507	528		0,769804761956278
Lu15301	505	Lu18001	507	Lu13001	504	Lu10301	503	505		0,740791539432369
Je08151	524	Lu18001	507	Ve08151	532	Me13001	520	524		0,697797566226352
Lu18001	507	Lu15301	505	Lu13001	504	Me10301	518	507		-0,694358703915637
Me10301	518	Je08151	524	Je18001	531	Lu18001	507	524		-0,064069777318595
Lu18001	507	Lu15301	505	Me13001	520	Lu13001	504	507		0,965627340089952
Lu18001	507	Lu15301	505	Me13001	520	Lu13001	504	507		0,500396086787831
Lu10301	503	Lu15301	505	Me08151	516	Lu18001	507	503		0,694467159792373
Me15301	522	Lu18001	507	Ve10301	533	Ve13001	535	522		0,783737917319215
Lu18001	507	Je15301	529	Je10301	526	Lu15301	505	507		0,311401424646522
Je08151	524	Je18001	531	Lu15301	505	Lu18001	507	524		0,607382313441244
Lu18001	507	Me15301	522	Je08151	524	Lu15301	505	507		-0,99999787617354
Je10301	526	Lu18001	507	Me13001	520	Ve08151	532	526		-0,631769617273946
Je10301	526	Lu18001	507	Me13001	520	Ve08151	532	526		-0,845183669181439
Me10301	518	Lu10301	503	Lu18001	507	Me15301	522	518		-0,898965987928868
Je10301	526	Me10301	518	Lu18001	507	Me18001	825	526		-0,999706661904136
Lu08151	502	Lu18001	507	Me08151	516	Me13001	520	502		-0,481537053321087
Lu13001	504	Lu18001	507	Me18001	825	Je08151	524	504		0,987664099113476
Je10301	526	Je18001	531	Lu18001	507	Ve08151	532	531		-0,874329906304581
Lu13001	504	Lu15301	505	Je15301	529	Lu18001	507	504		0,935824133062917
Lu18001	507	Je10301	526	Je13001	528	Ve08151	532	507		0,993065962927159
Me08151	516	Je08151	524	Me18001	825	Lu18001	507	516		-0,934188467208783
Me13001	520	Ve13001	535	Me10301	518	Lu18001	507	535		0,889135703148667
Ve08151	532	Ve15301	886	Lu18001	507	Je15301	529	532		-0,560673697724128
Me15301	522	Lu10301	503	Je18001	531	Lu18001	507	522		0,560399099920583
Lu15301	505	Je15301	529	Je18001	531	Lu18001	507	505		-0,758078088478535
Me10301	518	Lu10301	503	Lu18001	507	Lu08151	502	518		0,469258151364037
Lu18001	507	Me10301	518	Je10301	526	Me13001	520	507		-0,998481869867904
Me13001	520	Lu15301	505	Je15301	529	Lu18001	507	520		0,995479139565933
Lu18001	507	Je15301	529	Lu15301	505	Je10301	526	507		0,996655981536781
Ve08151	532	Je13001	528	Me08151	516	Lu18001	507	532		-0,290022873928457
Me10301	518	Je08151	524	Lu10301	503	Lu18001	507	524		-0,549779809973348
Lu13001	504	Lu18001	507	Lu10301	503	Me10301	518	504		-0,302500109166353
Me08151	516	Je15301	529	Lu18001	507	Me18001	825	516		0,971102372171676
Lu18001	507	Me08151	516	Ve15301	886	Je15301	529	507		0,568080180379492
Je10301	526	Lu18001	507	Me15301	522	Je18001	531	526		-0,912014791252537
Lu18001	507	Lu10301	503	Ve15301	886	Me10301	518	507		-0,095038158378585
Me08151	516	Me10301	518	Lu15301	505	Lu18001	507	516		-0,98546450928131
Lu18001	507	Ve13001	535	Ve15301	886	Ve10301	533	507		-0,746748353882195
Lu15301	505	Lu13001	504	Lu18001	507	Lu10301	503	505		-0,991481335682993
Je08151	524	Lu13001	504	Me10301	518	Lu18001	507	524		-0,825802443292847
Me13001	520	Ve08151	532	Me15301	522	Lu18001	507	520		-0,134695303487029
Me15301	522	Je15301	529	Ve08151	532	Lu18001	507	522		0,989690915442974
Lu10301	503	Lu08151	502	Me10301	518	Lu18001	507	503		0,86343669402972
Je13001	528	Je15301	529	Je18001	531	Lu18001	507	529		-0,225661109153496
Je13001	528	Lu18001	507	Me10301	518	Ve15301	886	528		0,294358024525945
Lu08151	502	Je10301	526	Je08151	524	Lu18001	507	502		0,999301589269132
Lu18001	507	Je10301	526	Lu15301	505	Ve08151	532	507		-0,348753582854218
Ve15301	886	Ve13001	535	Me15301	522	Lu18001	507	886		0,981525261729384
Je13001	528	Lu18001	507	Me18001	825	Me10301	518	825		0,531138926004984
Lu18001	507	Lu10301	503	Ve13001	535	Lu15301	505	507		-0,788957198081326
Lu15301	505	Ve15301	886	Ve13001	535	Lu18001	507	886		-0,954496770900818
Lu18001	507	Ve13001	535	Me18001	825	Je18001	531	507		0,024157051528818
Ve15301	886	Je13001	528	Lu15301	505	Je10301	526	886		-0,810555190634052
Lu15301	505	Je10301	526	Ve10301	533	Me13001	520	505		-0,600278737118888
Lu15301	505	Me08151	516	Me15301	522	Je18001	531	505		-0,995052259763767
Ve13001	535	Me15301	522	Lu15301	505	Ve10301	533	535		-0,466107202923571
Je13001	528	Lu15301	505	Ve15301	886	Lu13001	504	886		-0,311010828273634
Me10301	518	Me13001	520	Me15301	522	Lu15301	505	518		0,515695600261973
Ve10301	533	Lu15301	505	Ve13001	535	Ve08151	532	535		0,9999371254177
Je10301	526	Lu15301	505	Je15301	529	Me10301	518	526		-0,989660672546337
Lu15301	505	Lu13001	504	Lu10301	503	Lu08151	502	505		0,915633732109818
Ve10301	533	Je08151	524	Lu08151	502	Lu15301	505	524		0,709887635781183
Me08151	516	Me15301	522	Me13001	520	Lu15301	505	516		0,450076694858246
Ve08151	532	Me08151	516	Je15301	529	Lu15301	505	532		-0,121226175373298
Me10301	518	Lu15301	505	Je08151	524	Ve10301	533	524		0,631699514942526
Je13001	528	Lu15301	505	Lu13001	504	Lu10301	503	528		-0,898807483726264
Me13001	520	Lu15301	505	Je13001	528	Ve13001	535	520		0,93884221227072
Je10301	526	Me08151	516	Lu15301	505	Me18001	825	516		-0,953200020770982
Me13001	520	Je10301	526	Ve13001	535	Lu15301	505	535		0,648420725495521
Je10301	526	Lu15301	505	Me08151	516	Me18001	825	526		0,797199186510642
Me10301	518	Lu15301	505	Me15301	522	Me08151	516	518		-0,978948196290281
Lu08151	502	Lu15301	505	Ve10301	533	Me18001	825	502		0,607334418405763
Lu15301	505	Je15301	529	Me15301	522	Ve15301	886	505		0,743755642473582
Lu13001	504	Lu10301	503	Lu15301	505	Me15301	522	504		-0,31938242014936
Je10301	526	Je13001	528	Lu15301	505	Me13001	520	526		0,906303468994216
Je15301	529	Lu13001	504	Lu15301	505	Ve10301	533	529		-0,929419965874506
Je10301	526	Ve08151	532	Lu15301	505	Je15301	529	532		0,999299334611864
Lu15301	505	Je10301	526	Ve13001	535	Je13001	528	505		0,938862970838657
Je15301	529	Lu13001	504	Lu15301	505	Ve10301	533	529		0,413815468392492
Lu13001	504	Lu15301	505	Me18001	825	Ve13001	535	504		-0,997300502064689
Lu08151	502	Lu13001	504	Lu15301	505	Je13001	528	502		-0,783531927758453
Me10301	518	Je13001	528	Lu08151	502	Lu15301	505	518		0,83550717353433
Je13001	528	Me13001	520	Lu15301	505	Me10301	518	528		0,845242222576664
Je10301	526	Me15301	522	Lu15301	505	Me08151	516	526		0,892975300595767
Me10301	518	Lu15301	505	Ve10301	533	Je15301	529	518		0,867942844826735
Lu15301	505	Ve13001	535	Me10301	518	Lu13001	504	535		-0,600471593091345
Lu15301	505	Lu13001	504	Me10301	518	Me08151	516	505		0,734878120443811
Je10301	526	Je08151	524	Me08151	516	Lu15301	505	524		-0,84505475314591
Lu15301	505	Je08151	524	Ve08151	532	Me15301	522	505		-0,493185143076081
Me10301	518	Lu15301	505	Je10301	526	Je13001	528	518		0,849923220999731
Lu15301	505	Lu13001	504	Lu10301	503	Je18001	531	505		-0,932632122250711
Lu08151	502	Me08151	516	Me15301	522	Lu15301	505	502		-0,454133870777977
Lu15301	505	Je13001	528	Je15301	529	Je18001	531	505		-0,691212274911777
Ve13001	535	Lu10301	503	Lu15301	505	Je08151	524	535		0,982334665973655
Je13001	528	Lu15301	505	Me08151	516	Me18001	825	528		-0,10842852271558
Me10301	518	Je15301	529	Je18001	531	Lu15301	505	529		-0,835391208996962
Me10301	518	Je15301	529	Je18001	531	Lu15301	505	529		-0,290195961626394
Lu08151	502	Lu15301	505	Me13001	520	Me15301	522	502		0,527048952819104
Lu13001	504	Lu15301	505	Lu10301	503	Me18001	825	504		0,251681243013099
Me18001	825	Je10301	526	Lu15301	505	Je18001	531	825		-0,30267249664258
Je13001	528	Je15301	529	Je18001	531	Lu15301	505	529		-0,991536215129019
Ve08151	532	Je10301	526	Je15301	529	Lu15301	505	532		0,655293075147686
Je13001	528	Lu15301	505	Me13001	520	Lu10301	503	528		0,953057423503393
Je13001	528	Je15301	529	Me18001	825	Lu15301	505	529		0,998220999060637
Lu10301	503	Lu13001	504	Lu15301	505	Ve13001	535	503		-0,990871126634865
Me13001	520	Lu15301	505	Lu10301	503	Me08151	516	520		0,628143408854213
Me18001	825	Me15301	522	Je13001	528	Lu15301	505	825		0,352811226063215
Me10301	518	Je13001	528	Lu13001	504	Lu15301	505	518		-0,655179216290744
Ve13001	535	Lu15301	505	Je15301	529	Lu13001	504	535		0,534626884286161
Lu08151	502	Lu15301	505	Me08151	516	Ve08151	532	502		0,997947499424551
Me13001	520	Ve15301	886	Je13001	528	Lu15301	505	886		-0,996291226610551
Je10301	526	Me13001	520	Ve10301	533	Lu15301	505	526		0,684876648045305
Lu15301	505	Me10301	518	Ve10301	533	Ve13001	535	505		0,311497826967017
Lu15301	505	Je10301	526	Lu10301	503	Ve15301	886	505		0,861217751802095
Je13001	528	Je15301	529	Je18001	531	Lu15301	505	529		0,681635372638964
Me15301	522	Lu15301	505	Lu10301	503	Lu08151	502	522		0,82050270029304
Lu10301	503	Me10301	518	Lu15301	505	Me15301	522	503		-0,438345663248561
Lu10301	503	Me10301	518	Lu15301	505	Me15301	522	503		-0,410072735153017
Lu15301	505	Lu08151	502	Je13001	528	Ve08151	532	505		-0,230236698713448
Me15301	522	Je15301	529	Je10301	526	Lu15301	505	522		0,978051356093995
Lu15301	505	Me15301	522	Me08151	516	Lu08151	502	505		0,812719238410191
Lu15301	505	Me10301	518	Me13001	520	Ve13001	535	505		-0,874242111876377
Lu10301	503	Lu15301	505	Me18001	825	Ve08151	532	503		-0,734816785810372
Lu15301	505	Me15301	522	Me18001	825	Me08151	516	505		0,169656900760057
Ve13001	535	Je13001	528	Me18001	825	Lu15301	505	535		-0,775348071444682
Me10301	518	Je10301	526	Me15301	522	Lu15301	505	518		0,508377415407539
Je10301	526	Ve08151	532	Lu15301	505	Ve15301	886	532		0,887074835879562
Lu10301	503	Lu15301	505	Me18001	825	Je10301	526	503		-0,872196388275986
Lu10301	503	Lu15301	505	Me18001	825	Ve13001	535	503		-0,912096802611142
Lu13001	504	Lu15301	505	Lu08151	502	Me08151	516	504		0,504377136356932
Lu10301	503	Je10301	526	Lu08151	502	Lu13001	504	503		0,772544037572258
Me18001	825	Je18001	531	Lu13001	504	Je08151	524	825		0,926087251553713
Lu13001	504	Je10301	526	Me10301	518	Ve08151	532	504		-0,264423437103654
Me13001	520	Me15301	522	Lu13001	504	Me18001	825	520		-0,098916220736043
Lu13001	504	Je10301	526	Me10301	518	Ve15301	886	504		0,998262574732764
Me13001	520	Je13001	528	Ve13001	535	Lu13001	504	535		-0,665333470344431
Lu13001	504	Je10301	526	Me10301	518	Me08151	516	504		0,302643766083973
Lu13001	504	Je15301	529	Lu10301	503	Me08151	516	504		-0,081845466718148
Je13001	528	Je10301	526	Lu13001	504	Ve13001	535	528		0,81051342867323
Me10301	518	Lu13001	504	Ve08151	532	Me13001	520	504		-0,940193594409746
Lu13001	504	Je08151	524	Lu08151	502	Me10301	518	504		0,589755139935289
Lu08151	502	Lu13001	504	Je13001	528	Ve08151	532	502		0,672004617127487
Je13001	528	Je15301	529	Lu13001	504	Me08151	516	529		0,902859655925656
Lu10301	503	Lu13001	504	Me18001	825	Je18001	531	503		-0,352613776865933
Ve10301	533	Je10301	526	Lu13001	504	Je15301	529	533		-0,769670061174936
Lu13001	504	Lu10301	503	Lu08151	502	Me13001	520	504		-0,976090183927935
Je10301	526	Lu13001	504	Lu10301	503	Je15301	529	504		0,492844202216183
Je10301	526	Lu13001	504	Lu10301	503	Lu08151	502	504		0,277375877283999
Me08151	516	Me13001	520	Lu13001	504	Lu10301	503	516		0,99364182007854
Je13001	528	Je15301	529	Lu13001	504	Me15301	522	529		-0,578757996086997
Me08151	516	Je08151	524	Lu13001	504	Ve10301	533	516		-0,960794280896746
Je10301	526	Ve13001	535	Lu13001	504	Me18001	825	535		-0,652151035003468
Lu10301	503	Lu13001	504	Me15301	522	Je13001	528	503		0,090723914211986
Lu10301	503	Lu13001	504	Me15301	522	Je13001	528	503		-0,707159253832075
Lu10301	503	Lu13001	504	Me15301	522	Je13001	528	503		-0,997945568605177
Je10301	526	Je13001	528	Lu13001	504	Je15301	529	526		-0,234304571940336
Me10301	518	Lu13001	504	Me15301	522	Me08151	516	504		0,99311290580285
Je13001	528	Je18001	531	Ve10301	533	Lu13001	504	531		0,239056789233823
Lu13001	504	Ve10301	533	Je13001	528	Ve08151	532	504		-0,165529263078151
Lu13001	504	Je13001	528	Lu08151	502	Je18001	531	504		0,204022588197995
Lu10301	503	Lu13001	504	Me13001	520	Me15301	522	503		-0,791529614802963
Lu13001	504	Me15301	522	Je15301	529	Je10301	526	504		-0,294310933539446
Me13001	520	Je13001	528	Lu13001	504	Je08151	524	520		0,867853000923951
Lu08151	502	Je15301	529	Lu13001	504	Me15301	522	502		-0,749523461666463
Me13001	520	Me15301	522	Me18001	825	Lu13001	504	825		0,943305685233417
Je10301	526	Lu13001	504	Je13001	528	Ve08151	532	504		-0,48132568502503
Lu13001	504	Me15301	522	Je10301	526	Ve15301	886	504		0,761182951211025
Je13001	528	Me13001	520	Me15301	522	Lu13001	504	528		-0,999940788745469
Je10301	526	Je18001	531	Lu13001	504	Me15301	522	531		0,624554186296702
Me10301	518	Lu13001	504	Je10301	526	Ve08151	532	518		0,652036767073434
Me10301	518	Lu13001	504	Je10301	526	Ve08151	532	518		-0,381822259107594
Me10301	518	Je15301	529	Ve10301	533	Lu13001	504	529		0,978942043115739
Me10301	518	Je15301	529	Lu10301	503	Lu13001	504	529		-0,103755735831552
Lu10301	503	Ve10301	533	Lu13001	504	Je13001	528	503		-0,504888119714015
Ve13001	535	Lu13001	504	Ve15301	886	Lu10301	503	535		0,473919947197826
Lu13001	504	Lu10301	503	Je08151	524	Me13001	520	504		-0,381543636867
Je13001	528	Lu13001	504	Me15301	522	Lu08151	502	528		-0,991473481346844
Me10301	518	Lu13001	504	Ve13001	535	Ve15301	886	535		-0,930799724389043
Me10301	518	Me15301	522	Ve13001	535	Lu13001	504	535		0,323917626530022
Lu13001	504	Je08151	524	Je10301	526	Ve13001	535	504		0,294051639447108
Lu13001	504	Ve10301	533	Lu10301	503	Lu08151	502	504		-0,950726428715705
Me15301	522	Me13001	520	Lu13001	504	Je13001	528	522		0,58244581962639
Je13001	528	Je15301	529	Lu13001	504	Ve13001	535	529		0,596517349230839
Me08151	516	Je08151	524	Ve13001	535	Lu13001	504	516		0,635029271072019
Je10301	526	Me10301	518	Lu13001	504	Je08151	524	526		-0,919132460438943
Me13001	520	Me10301	518	Lu10301	503	Lu13001	504	520		-0,390015755773759
Lu13001	504	Lu10301	503	Lu08151	502	Ve10301	533	504		-0,815456743514742
Lu13001	504	Ve13001	535	Je10301	526	Ve10301	533	504		-0,103714798517724
Lu13001	504	Lu10301	503	Ve08151	532	Ve10301	533	504		-0,655284754641977
Je10301	526	Je13001	528	Ve15301	886	Lu13001	504	886		-0,915573129522086
Lu13001	504	Me10301	518	Ve08151	532	Me13001	520	504		0,169775728951969
Lu13001	504	Me13001	520	Je13001	528	Ve15301	886	504		-0,994104497297453
Lu13001	504	Me13001	520	Ve10301	533	Je15301	529	504		-0,965489028963754
Lu13001	504	Je08151	524	Je10301	526	Ve10301	533	504		0,34844279472562
Je10301	526	Lu13001	504	Je18001	531	Me10301	518	531		-0,182723961487622
Je10301	526	Je13001	528	Je15301	529	Lu13001	504	526		-0,485228650853139
Lu13001	504	Je10301	526	Je15301	529	Je18001	531	504		0,799680906400589
Me13001	520	Me18001	825	Je10301	526	Lu13001	504	825		-0,020066231462779
Me13001	520	Me18001	825	Je10301	526	Lu13001	504	825		-0,560723617975221
Lu10301	503	Lu13001	504	Ve10301	533	Me10301	518	503		0,549804989591897
Lu13001	504	Lu10301	503	Ve13001	535	Je15301	529	504		-0,749603275786046
Lu13001	504	Lu10301	503	Ve13001	535	Je15301	529	504		-0,247543805892795
Je15301	529	Lu13001	504	Me08151	516	Je13001	528	529		-0,917332879484777
Je13001	528	Lu13001	504	Lu08151	502	Me13001	520	528		-0,968936939569851
Je10301	526	Ve13001	535	Lu13001	504	Me18001	825	535		0,332307462437832
Lu13001	504	Je13001	528	Me15301	522	Lu08151	502	504		0,74062952575839
Me10301	518	Me18001	825	Me13001	520	Lu13001	504	825		0,997652094357632
